BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-18, 18:17:51, bst, 128, 40, numa, numa, 20, 20, 90000, 1704468, 1664325, 3368793
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:19:52, bst, 128, 40, numa, numa, 20, 100, 90000, 1713589, 1623294, 3336883
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:21:53, bst, 128, 40, numa, regular, 20, 0, 90000, 1741157, 1757004, 3498161
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:23:52, bst, 128, 40, numa, regular, 20, 20, 90000, 1686215, 1696530, 3382745
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:25:51, bst, 128, 40, numa, regular, 20, 100, 90000, 1716684, 1697820, 3414504
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:27:51, bst, 128, 40, regular, numa, 20, 0, 90000, 1572110, 1564425, 3136535
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:29:51, bst, 128, 40, regular, numa, 20, 20, 90000, 1581085, 1559190, 3140275
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:31:52, bst, 128, 40, regular, numa, 20, 100, 90000, 1630154, 1631132, 3261286
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:33:53, bst, 128, 40, regular, regular, 20, 0, 90000, 1613921, 1620235, 3234156
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:35:52, bst, 128, 40, regular, regular, 20, 20, 90000, 1627146, 1611842, 3238988
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:37:52, bst, 128, 40, regular, regular, 20, 100, 90000, 1563039, 1552923, 3115962
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:39:51, bst, 128, 40, split, numa, 20, 0, 90000, 1556964, 1557791, 3114755
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:41:52, bst, 128, 40, split, numa, 20, 20, 90000, 1559030, 1560395, 3119425
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:43:52, bst, 128, 40, split, numa, 20, 100, 90000, 1552946, 1559269, 3112215
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:45:53, bst, 128, 40, split, regular, 20, 0, 90000, 1532776, 1518011, 3050787
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:47:52, bst, 128, 40, split, regular, 20, 20, 90000, 1531866, 1543899, 3075765
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:49:51, bst, 128, 40, split, regular, 20, 100, 90000, 1505657, 1518275, 3023932
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 18:51:51, bst, 1024, 20, numa, numa, 20, 0, 90000, 1457789, 1395950, 2853739
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 19:05:33, bst, 1024, 20, numa, numa, 20, 20, 90000, 1455273, 1389781, 2845054
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 19:19:15, bst, 1024, 20, numa, numa, 20, 100, 90000, 1418079, 1378464, 2796543
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 19:32:58, bst, 1024, 20, numa, regular, 20, 0, 90000, 1447830, 1401973, 2849803
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 19:46:30, bst, 1024, 20, numa, regular, 20, 20, 90000, 1420413, 1395138, 2815551
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 20:00:02, bst, 1024, 20, numa, regular, 20, 100, 90000, 1357386, 1326765, 2684151
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 20:13:33, bst, 1024, 20, regular, numa, 20, 0, 90000, 1321083, 1282745, 2603828
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 20:27:16, bst, 1024, 20, regular, numa, 20, 20, 90000, 1268975, 1240292, 2509267
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 20:40:59, bst, 1024, 20, regular, numa, 20, 100, 90000, 1225862, 1241643, 2467505
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 20:54:42, bst, 1024, 20, regular, regular, 20, 0, 90000, 1234924, 1250346, 2485270
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 21:08:13, bst, 1024, 20, regular, regular, 20, 20, 90000, 1240206, 1264835, 2505041
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 21:21:44, bst, 1024, 20, regular, regular, 20, 100, 90000, 1279807, 1264254, 2544061
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 21:35:16, bst, 1024, 20, split, numa, 20, 0, 90000, 1319520, 1254719, 2574239
